Tool,Radius_Manual,Radius_Model,F1_Score
spaCy,0.20000000000000004,0.19000000000000003,0.5161217693568637
spaCy,0.20000000000000004,0.20000000000000004,0.5098867716100525
spaCy,0.20000000000000004,0.21000000000000005,0.4990214541560504
spaCy,0.20000000000000004,0.22000000000000006,0.500903885494746
spaCy,0.20000000000000004,0.23000000000000007,0.500903885494746
spaCy,0.20000000000000004,0.24000000000000007,0.500903885494746
spaCy,0.20000000000000004,0.2500000000000001,0.5029317325143097
spaCy,0.20000000000000004,0.2600000000000001,0.5029317325143097
spaCy,0.20000000000000004,0.27000000000000013,0.5029317325143097
spaCy,0.20000000000000004,0.28000000000000014,0.4948126586057621
spaCy,0.20000000000000004,0.29000000000000015,0.4948126586057621
spaCy,0.20000000000000004,0.30000000000000016,0.44669751147160186
spaCy,0.20000000000000004,0.31000000000000016,0.44669751147160186
spaCy,0.20000000000000004,0.3200000000000002,0.44669751147160186
spaCy,0.20000000000000004,0.3300000000000002,0.43794224517116076
spaCy,0.20000000000000004,0.3400000000000002,0.43982683982683984
spaCy,0.20000000000000004,0.3500000000000002,0.43037112700034047
spaCy,0.20000000000000004,0.3600000000000002,0.4206509539842873
spaCy,0.20000000000000004,0.3700000000000002,0.4206509539842873
spaCy,0.20000000000000004,0.3800000000000002,0.4131650957737914
spaCy,0.20000000000000004,0.39000000000000024,0.4131650957737914
spaCy,0.20000000000000004,0.40000000000000024,0.4158626109290246
spaCy,0.20000000000000004,0.41000000000000025,0.4158626109290246
spaCy,0.20000000000000004,0.42000000000000026,0.3946229209387104
spaCy,0.20000000000000004,0.43000000000000027,0.38345959595959594
spaCy,0.20000000000000004,0.4400000000000003,0.3718997387784402
spaCy,0.20000000000000004,0.4500000000000003,0.35991503320695867
spaCy,0.20000000000000004,0.4600000000000003,0.3474747474747475
spaCy,0.20000000000000004,0.4700000000000003,0.3474747474747475
spaCy,0.20000000000000004,0.4800000000000003,0.3474747474747475
spaCy,0.20000000000000004,0.4900000000000003,0.3474747474747475
spaCy,0.21000000000000005,0.15,0.512852758440003
spaCy,0.21000000000000005,0.16,0.512852758440003
spaCy,0.21000000000000005,0.17,0.5242313848871226
spaCy,0.21000000000000005,0.18000000000000002,0.5161217693568637
spaCy,0.21000000000000005,0.19000000000000003,0.5161217693568637
spaCy,0.21000000000000005,0.20000000000000004,0.5098867716100525
spaCy,0.21000000000000005,0.21000000000000005,0.4990214541560504
spaCy,0.21000000000000005,0.22000000000000006,0.500903885494746
spaCy,0.21000000000000005,0.23000000000000007,0.500903885494746
spaCy,0.21000000000000005,0.24000000000000007,0.500903885494746
spaCy,0.21000000000000005,0.2500000000000001,0.5029317325143097
spaCy,0.21000000000000005,0.2600000000000001,0.5029317325143097
spaCy,0.21000000000000005,0.27000000000000013,0.5029317325143097
spaCy,0.21000000000000005,0.28000000000000014,0.4948126586057621
spaCy,0.21000000000000005,0.29000000000000015,0.4948126586057621
spaCy,0.21000000000000005,0.30000000000000016,0.44669751147160186
spaCy,0.21000000000000005,0.31000000000000016,0.44669751147160186
spaCy,0.21000000000000005,0.3200000000000002,0.44669751147160186
spaCy,0.21000000000000005,0.3300000000000002,0.43794224517116076
spaCy,0.21000000000000005,0.3400000000000002,0.43982683982683984
spaCy,0.21000000000000005,0.3500000000000002,0.43037112700034047
spaCy,0.21000000000000005,0.3600000000000002,0.4206509539842873
spaCy,0.21000000000000005,0.3700000000000002,0.4206509539842873
spaCy,0.21000000000000005,0.3800000000000002,0.4131650957737914
spaCy,0.21000000000000005,0.39000000000000024,0.4131650957737914
spaCy,0.21000000000000005,0.40000000000000024,0.4158626109290246
spaCy,0.21000000000000005,0.41000000000000025,0.4158626109290246
spaCy,0.21000000000000005,0.42000000000000026,0.3946229209387104
spaCy,0.21000000000000005,0.43000000000000027,0.38345959595959594
spaCy,0.21000000000000005,0.4400000000000003,0.3718997387784402
spaCy,0.21000000000000005,0.4500000000000003,0.35991503320695867
spaCy,0.21000000000000005,0.4600000000000003,0.3474747474747475
spaCy,0.21000000000000005,0.4700000000000003,0.3474747474747475
spaCy,0.21000000000000005,0.4800000000000003,0.3474747474747475
spaCy,0.21000000000000005,0.4900000000000003,0.3474747474747475
spaCy,0.22000000000000006,0.15,0.512852758440003
spaCy,0.22000000000000006,0.16,0.512852758440003
spaCy,0.22000000000000006,0.17,0.5242313848871226
spaCy,0.22000000000000006,0.18000000000000002,0.5161217693568637
spaCy,0.22000000000000006,0.19000000000000003,0.5161217693568637
spaCy,0.22000000000000006,0.20000000000000004,0.5098867716100525
spaCy,0.22000000000000006,0.21000000000000005,0.4990214541560504
spaCy,0.22000000000000006,0.22000000000000006,0.500903885494746
spaCy,0.22000000000000006,0.23000000000000007,0.500903885494746
spaCy,0.22000000000000006,0.24000000000000007,0.500903885494746
spaCy,0.22000000000000006,0.2500000000000001,0.5029317325143097
spaCy,0.22000000000000006,0.2600000000000001,0.5029317325143097
spaCy,0.22000000000000006,0.27000000000000013,0.5029317325143097
spaCy,0.22000000000000006,0.28000000000000014,0.4948126586057621
spaCy,0.22000000000000006,0.29000000000000015,0.4948126586057621
spaCy,0.22000000000000006,0.30000000000000016,0.44669751147160186
spaCy,0.22000000000000006,0.31000000000000016,0.44669751147160186
spaCy,0.22000000000000006,0.3200000000000002,0.44669751147160186
spaCy,0.22000000000000006,0.3300000000000002,0.43794224517116076
spaCy,0.22000000000000006,0.3400000000000002,0.43982683982683984
spaCy,0.22000000000000006,0.3500000000000002,0.43037112700034047
spaCy,0.22000000000000006,0.3600000000000002,0.4206509539842873
spaCy,0.22000000000000006,0.3700000000000002,0.4206509539842873
spaCy,0.22000000000000006,0.3800000000000002,0.4131650957737914
spaCy,0.22000000000000006,0.39000000000000024,0.4131650957737914
spaCy,0.22000000000000006,0.40000000000000024,0.4158626109290246
spaCy,0.22000000000000006,0.41000000000000025,0.4158626109290246
spaCy,0.22000000000000006,0.42000000000000026,0.3946229209387104
spaCy,0.22000000000000006,0.43000000000000027,0.38345959595959594
spaCy,0.22000000000000006,0.4400000000000003,0.3718997387784402
spaCy,0.22000000000000006,0.4500000000000003,0.35991503320695867
spaCy,0.22000000000000006,0.4600000000000003,0.3474747474747475
spaCy,0.22000000000000006,0.4700000000000003,0.3474747474747475
spaCy,0.22000000000000006,0.4800000000000003,0.3474747474747475
spaCy,0.22000000000000006,0.4900000000000003,0.3474747474747475
spaCy,0.23000000000000007,0.15,0.5437309548287903
spaCy,0.23000000000000007,0.16,0.5437309548287903
spaCy,0.23000000000000007,0.17,0.5544172358265311
spaCy,0.23000000000000007,0.18000000000000002,0.5460718332986424
spaCy,0.23000000000000007,0.19000000000000003,0.5460718332986424
spaCy,0.23000000000000007,0.20000000000000004,0.5386020695618219
spaCy,0.23000000000000007,0.21000000000000005,0.5271615312791783
spaCy,0.23000000000000007,0.22000000000000006,0.5288314068753975
spaCy,0.23000000000000007,0.23000000000000007,0.5288314068753975
spaCy,0.23000000000000007,0.24000000000000007,0.5288314068753975
spaCy,0.23000000000000007,0.2500000000000001,0.5295211117995928
spaCy,0.23000000000000007,0.2600000000000001,0.5295211117995928
spaCy,0.23000000000000007,0.27000000000000013,0.5295211117995928
spaCy,0.23000000000000007,0.28000000000000014,0.5212121212121212
spaCy,0.23000000000000007,0.29000000000000015,0.5212121212121212
spaCy,0.23000000000000007,0.30000000000000016,0.47131359812715684
spaCy,0.23000000000000007,0.31000000000000016,0.47131359812715684
spaCy,0.23000000000000007,0.3200000000000002,0.47131359812715684
spaCy,0.23000000000000007,0.3300000000000002,0.46238603676076256
spaCy,0.23000000000000007,0.3400000000000002,0.4624542124542124
spaCy,0.23000000000000007,0.3500000000000002,0.45285294415729194
spaCy,0.23000000000000007,0.3600000000000002,0.44298930858070645
spaCy,0.23000000000000007,0.3700000000000002,0.44298930858070645
spaCy,0.23000000000000007,0.3800000000000002,0.4352226720647773
spaCy,0.23000000000000007,0.39000000000000024,0.4352226720647773
spaCy,0.23000000000000007,0.40000000000000024,0.43778280542986425
spaCy,0.23000000000000007,0.41000000000000025,0.43778280542986425
spaCy,0.23000000000000007,0.42000000000000026,0.4162742019884877
spaCy,0.23000000000000007,0.43000000000000027,0.40497927997927996
spaCy,0.23000000000000007,0.4400000000000003,0.39328968903436995
spaCy,0.23000000000000007,0.4500000000000003,0.38117708091879426
spaCy,0.23000000000000007,0.4600000000000003,0.36861069214010395
spaCy,0.23000000000000007,0.4700000000000003,0.36861069214010395
spaCy,0.23000000000000007,0.4800000000000003,0.36861069214010395
spaCy,0.23000000000000007,0.4900000000000003,0.36861069214010395
spaCy,0.24000000000000007,0.15,0.5354961408184796
spaCy,0.24000000000000007,0.16,0.5354961408184796
spaCy,0.24000000000000007,0.17,0.5460718332986424
spaCy,0.24000000000000007,0.18000000000000002,0.5376211290732903
spaCy,0.24000000000000007,0.19000000000000003,0.5376211290732903
spaCy,0.24000000000000007,0.20000000000000004,0.5302679584533473
spaCy,0.24000000000000007,0.21000000000000005,0.5188811581191786
spaCy,0.24000000000000007,0.22000000000000006,0.5205627705627706
spaCy,0.24000000000000007,0.23000000000000007,0.5205627705627706
spaCy,0.24000000000000007,0.24000000000000007,0.5205627705627706
spaCy,0.24000000000000007,0.2500000000000001,0.5212121212121212
spaCy,0.24000000000000007,0.2600000000000001,0.5212121212121212
spaCy,0.24000000000000007,0.27000000000000013,0.5212121212121212
spaCy,0.24000000000000007,0.28000000000000014,0.5127465127465127
spaCy,0.24000000000000007,0.29000000000000015,0.5127465127465127
spaCy,0.24000000000000007,0.30000000000000016,0.4812490858563698
spaCy,0.24000000000000007,0.31000000000000016,0.4812490858563698
spaCy,0.24000000000000007,0.3200000000000002,0.4812490858563698
spaCy,0.24000000000000007,0.3300000000000002,0.4722115011143826
spaCy,0.24000000000000007,0.3400000000000002,0.4722205330900983
spaCy,0.24000000000000007,0.3500000000000002,0.46250344637441404
spaCy,0.24000000000000007,0.3600000000000002,0.4525162379437771
spaCy,0.24000000000000007,0.3700000000000002,0.4525162379437771
spaCy,0.24000000000000007,0.3800000000000002,0.44472724987430867
spaCy,0.24000000000000007,0.39000000000000024,0.44472724987430867
spaCy,0.24000000000000007,0.40000000000000024,0.4474068199841395
spaCy,0.24000000000000007,0.41000000000000025,0.4474068199841395
spaCy,0.24000000000000007,0.42000000000000026,0.42560217560217567
spaCy,0.24000000000000007,0.43000000000000027,0.41414075286415714
spaCy,0.24000000000000007,0.4400000000000003,0.4022704946079892
spaCy,0.24000000000000007,0.4500000000000003,0.38996145466733706
spaCy,0.24000000000000007,0.4600000000000003,0.3771810713558286
spaCy,0.24000000000000007,0.4700000000000003,0.3771810713558286
spaCy,0.24000000000000007,0.4800000000000003,0.3771810713558286
spaCy,0.24000000000000007,0.4900000000000003,0.3771810713558286
spaCy,0.2500000000000001,0.15,0.5354961408184796
spaCy,0.2500000000000001,0.16,0.5354961408184796
spaCy,0.2500000000000001,0.17,0.5460718332986424
spaCy,0.2500000000000001,0.18000000000000002,0.5376211290732903
spaCy,0.2500000000000001,0.19000000000000003,0.5376211290732903
spaCy,0.2500000000000001,0.20000000000000004,0.5302679584533473
spaCy,0.2500000000000001,0.21000000000000005,0.5188811581191786
spaCy,0.2500000000000001,0.22000000000000006,0.5205627705627706
spaCy,0.2500000000000001,0.23000000000000007,0.5205627705627706
spaCy,0.2500000000000001,0.24000000000000007,0.5205627705627706
spaCy,0.2500000000000001,0.2500000000000001,0.5212121212121212
spaCy,0.2500000000000001,0.2600000000000001,0.5212121212121212
spaCy,0.2500000000000001,0.27000000000000013,0.5212121212121212
spaCy,0.2500000000000001,0.28000000000000014,0.5127465127465127
spaCy,0.2500000000000001,0.29000000000000015,0.5127465127465127
spaCy,0.2500000000000001,0.30000000000000016,0.4812490858563698
spaCy,0.2500000000000001,0.31000000000000016,0.4812490858563698
spaCy,0.2500000000000001,0.3200000000000002,0.4812490858563698
spaCy,0.2500000000000001,0.3300000000000002,0.4722115011143826
spaCy,0.2500000000000001,0.3400000000000002,0.4722205330900983
spaCy,0.2500000000000001,0.3500000000000002,0.46250344637441404
spaCy,0.2500000000000001,0.3600000000000002,0.4525162379437771
spaCy,0.2500000000000001,0.3700000000000002,0.4525162379437771
spaCy,0.2500000000000001,0.3800000000000002,0.44472724987430867
spaCy,0.2500000000000001,0.39000000000000024,0.44472724987430867
spaCy,0.2500000000000001,0.40000000000000024,0.4474068199841395
spaCy,0.2500000000000001,0.41000000000000025,0.4474068199841395
spaCy,0.2500000000000001,0.42000000000000026,0.42560217560217567
spaCy,0.2500000000000001,0.43000000000000027,0.41414075286415714
spaCy,0.2500000000000001,0.4400000000000003,0.4022704946079892
spaCy,0.2500000000000001,0.4500000000000003,0.38996145466733706
spaCy,0.2500000000000001,0.4600000000000003,0.3771810713558286
spaCy,0.2500000000000001,0.4700000000000003,0.3771810713558286
spaCy,0.2500000000000001,0.4800000000000003,0.3771810713558286
spaCy,0.2500000000000001,0.4900000000000003,0.3771810713558286
spaCy,0.2600000000000001,0.15,0.5454330270119744
spaCy,0.2600000000000001,0.16,0.5454330270119744
spaCy,0.2600000000000001,0.17,0.5558026521703319
spaCy,0.2600000000000001,0.18000000000000002,0.5472848788638262
spaCy,0.2600000000000001,0.19000000000000003,0.5472848788638262
spaCy,0.2600000000000001,0.20000000000000004,0.5395578498485017
spaCy,0.2600000000000001,0.21000000000000005,0.5279834593267428
spaCy,0.2600000000000001,0.22000000000000006,0.5296037296037296
spaCy,0.2600000000000001,0.23000000000000007,0.5296037296037296
spaCy,0.2600000000000001,0.24000000000000007,0.5296037296037296
spaCy,0.2600000000000001,0.2500000000000001,0.529835390946502
spaCy,0.2600000000000001,0.2600000000000001,0.529835390946502
spaCy,0.2600000000000001,0.27000000000000013,0.529835390946502
spaCy,0.2600000000000001,0.28000000000000014,0.5213145782251473
spaCy,0.2600000000000001,0.29000000000000015,0.5213145782251473
spaCy,0.2600000000000001,0.30000000000000016,0.48915414087827874
spaCy,0.2600000000000001,0.31000000000000016,0.48915414087827874
spaCy,0.2600000000000001,0.3200000000000002,0.48915414087827874
spaCy,0.2600000000000001,0.3300000000000002,0.48006795464422586
spaCy,0.2600000000000001,0.3400000000000002,0.47951239146685065
spaCy,0.2600000000000001,0.3500000000000002,0.46975385899040467
spaCy,0.2600000000000001,0.3600000000000002,0.45972571087355824
spaCy,0.2600000000000001,0.3700000000000002,0.45972571087355824
spaCy,0.2600000000000001,0.3800000000000002,0.4518563439121353
spaCy,0.2600000000000001,0.39000000000000024,0.4518563439121353
spaCy,0.2600000000000001,0.40000000000000024,0.4544964652527678
spaCy,0.2600000000000001,0.41000000000000025,0.4544964652527678
spaCy,0.2600000000000001,0.42000000000000026,0.4326143790849673
spaCy,0.2600000000000001,0.43000000000000027,0.4211149525465688
spaCy,0.2600000000000001,0.4400000000000003,0.4092071611253197
spaCy,0.2600000000000001,0.4500000000000003,0.39686105294329166
spaCy,0.2600000000000001,0.4600000000000003,0.38404406051464873
spaCy,0.2600000000000001,0.4700000000000003,0.38404406051464873
spaCy,0.2600000000000001,0.4800000000000003,0.38404406051464873
spaCy,0.2600000000000001,0.4900000000000003,0.38404406051464873
spaCy,0.27000000000000013,0.15,0.5454330270119744
spaCy,0.27000000000000013,0.16,0.5454330270119744
spaCy,0.27000000000000013,0.17,0.5558026521703319
spaCy,0.27000000000000013,0.18000000000000002,0.5472848788638262
spaCy,0.27000000000000013,0.19000000000000003,0.5472848788638262
spaCy,0.27000000000000013,0.20000000000000004,0.5395578498485017
spaCy,0.27000000000000013,0.21000000000000005,0.5279834593267428
spaCy,0.27000000000000013,0.22000000000000006,0.5296037296037296
spaCy,0.27000000000000013,0.23000000000000007,0.5296037296037296
spaCy,0.27000000000000013,0.24000000000000007,0.5296037296037296
spaCy,0.27000000000000013,0.2500000000000001,0.529835390946502
spaCy,0.27000000000000013,0.2600000000000001,0.529835390946502
spaCy,0.27000000000000013,0.27000000000000013,0.529835390946502
spaCy,0.27000000000000013,0.28000000000000014,0.5213145782251473
spaCy,0.27000000000000013,0.29000000000000015,0.5213145782251473
spaCy,0.27000000000000013,0.30000000000000016,0.48915414087827874
spaCy,0.27000000000000013,0.31000000000000016,0.48915414087827874
spaCy,0.27000000000000013,0.3200000000000002,0.48915414087827874
spaCy,0.27000000000000013,0.3300000000000002,0.48006795464422586
spaCy,0.27000000000000013,0.3400000000000002,0.47951239146685065
spaCy,0.27000000000000013,0.3500000000000002,0.46975385899040467
spaCy,0.27000000000000013,0.3600000000000002,0.45972571087355824
spaCy,0.27000000000000013,0.3700000000000002,0.45972571087355824
spaCy,0.27000000000000013,0.3800000000000002,0.4518563439121353
spaCy,0.27000000000000013,0.39000000000000024,0.4518563439121353
spaCy,0.27000000000000013,0.40000000000000024,0.4544964652527678
spaCy,0.27000000000000013,0.41000000000000025,0.4544964652527678
spaCy,0.27000000000000013,0.42000000000000026,0.4326143790849673
spaCy,0.27000000000000013,0.43000000000000027,0.4211149525465688
spaCy,0.27000000000000013,0.4400000000000003,0.4092071611253197
spaCy,0.27000000000000013,0.4500000000000003,0.39686105294329166
spaCy,0.27000000000000013,0.4600000000000003,0.38404406051464873
spaCy,0.27000000000000013,0.4700000000000003,0.38404406051464873
spaCy,0.27000000000000013,0.4800000000000003,0.38404406051464873
spaCy,0.27000000000000013,0.4900000000000003,0.38404406051464873
spaCy,0.28000000000000014,0.15,0.5472848788638262
spaCy,0.28000000000000014,0.16,0.5472848788638262
spaCy,0.28000000000000014,0.17,0.5574468233319053
spaCy,0.28000000000000014,0.18000000000000002,0.5487081508753335
spaCy,0.28000000000000014,0.19000000000000003,0.5487081508753335
spaCy,0.28000000000000014,0.20000000000000004,0.5411477411477411
spaCy,0.28000000000000014,0.21000000000000005,0.5295683219733852
spaCy,0.28000000000000014,0.22000000000000006,0.53125
spaCy,0.28000000000000014,0.23000000000000007,0.53125
spaCy,0.28000000000000014,0.24000000000000007,0.53125
spaCy,0.28000000000000014,0.2500000000000001,0.5314111883615705
spaCy,0.28000000000000014,0.2600000000000001,0.5314111883615705
spaCy,0.28000000000000014,0.27000000000000013,0.5314111883615705
spaCy,0.28000000000000014,0.28000000000000014,0.5226241073235608
spaCy,0.28000000000000014,0.29000000000000015,0.5226241073235608
spaCy,0.28000000000000014,0.30000000000000016,0.4897525308218838
spaCy,0.28000000000000014,0.31000000000000016,0.4897525308218838
spaCy,0.28000000000000014,0.3200000000000002,0.4897525308218838
spaCy,0.28000000000000014,0.3300000000000002,0.48034188034188036
spaCy,0.28000000000000014,0.3400000000000002,0.47932187108540864
spaCy,0.28000000000000014,0.3500000000000002,0.46917420814479643
spaCy,0.28000000000000014,0.3600000000000002,0.45872919614581226
spaCy,0.28000000000000014,0.3700000000000002,0.45872919614581226
spaCy,0.28000000000000014,0.3800000000000002,0.45046705550907234
spaCy,0.28000000000000014,0.39000000000000024,0.45046705550907234
spaCy,0.28000000000000014,0.40000000000000024,0.4531699346405229
spaCy,0.28000000000000014,0.41000000000000025,0.4531699346405229
spaCy,0.28000000000000014,0.42000000000000026,0.4302358624609264
spaCy,0.28000000000000014,0.43000000000000027,0.4181483596674916
spaCy,0.28000000000000014,0.4400000000000003,0.40560583207642037
spaCy,0.28000000000000014,0.4500000000000003,0.39257377369552476
spaCy,0.28000000000000014,0.4600000000000003,0.37901449888131356
spaCy,0.28000000000000014,0.4700000000000003,0.37901449888131356
spaCy,0.28000000000000014,0.4800000000000003,0.37901449888131356
spaCy,0.28000000000000014,0.4900000000000003,0.37901449888131356
spaCy,0.29000000000000015,0.15,0.5472848788638262
spaCy,0.29000000000000015,0.16,0.5472848788638262
spaCy,0.29000000000000015,0.17,0.5574468233319053
spaCy,0.29000000000000015,0.18000000000000002,0.5487081508753335
spaCy,0.29000000000000015,0.19000000000000003,0.5487081508753335
spaCy,0.29000000000000015,0.20000000000000004,0.5411477411477411
spaCy,0.29000000000000015,0.21000000000000005,0.5295683219733852
spaCy,0.29000000000000015,0.22000000000000006,0.53125
spaCy,0.29000000000000015,0.23000000000000007,0.53125
spaCy,0.29000000000000015,0.24000000000000007,0.53125
spaCy,0.29000000000000015,0.2500000000000001,0.5314111883615705
spaCy,0.29000000000000015,0.2600000000000001,0.5314111883615705
spaCy,0.29000000000000015,0.27000000000000013,0.5314111883615705
spaCy,0.29000000000000015,0.28000000000000014,0.5226241073235608
spaCy,0.29000000000000015,0.29000000000000015,0.5226241073235608
spaCy,0.29000000000000015,0.30000000000000016,0.4897525308218838
spaCy,0.29000000000000015,0.31000000000000016,0.4897525308218838
spaCy,0.29000000000000015,0.3200000000000002,0.4897525308218838
spaCy,0.29000000000000015,0.3300000000000002,0.48034188034188036
spaCy,0.29000000000000015,0.3400000000000002,0.47932187108540864
spaCy,0.29000000000000015,0.3500000000000002,0.46917420814479643
spaCy,0.29000000000000015,0.3600000000000002,0.45872919614581226
spaCy,0.29000000000000015,0.3700000000000002,0.45872919614581226
spaCy,0.29000000000000015,0.3800000000000002,0.45046705550907234
spaCy,0.29000000000000015,0.39000000000000024,0.45046705550907234
spaCy,0.29000000000000015,0.40000000000000024,0.4531699346405229
spaCy,0.29000000000000015,0.41000000000000025,0.4531699346405229
spaCy,0.29000000000000015,0.42000000000000026,0.4302358624609264
spaCy,0.29000000000000015,0.43000000000000027,0.4181483596674916
spaCy,0.29000000000000015,0.4400000000000003,0.40560583207642037
spaCy,0.29000000000000015,0.4500000000000003,0.39257377369552476
spaCy,0.29000000000000015,0.4600000000000003,0.37901449888131356
spaCy,0.29000000000000015,0.4700000000000003,0.37901449888131356
spaCy,0.29000000000000015,0.4800000000000003,0.37901449888131356
spaCy,0.29000000000000015,0.4900000000000003,0.37901449888131356
spaCy,0.30000000000000016,0.15,0.5568493150684931
spaCy,0.30000000000000016,0.16,0.5568493150684931
spaCy,0.30000000000000016,0.17,0.5668261429130994
spaCy,0.30000000000000016,0.18000000000000002,0.5580298786181139
spaCy,0.30000000000000016,0.19000000000000003,0.5580298786181139
spaCy,0.30000000000000016,0.20000000000000004,0.5501283526599982
spaCy,0.30000000000000016,0.21000000000000005,0.5383665716999051
spaCy,0.30000000000000016,0.22000000000000006,0.5399948559670782
spaCy,0.30000000000000016,0.23000000000000007,0.5399948559670782
spaCy,0.30000000000000016,0.24000000000000007,0.5399948559670782
spaCy,0.30000000000000016,0.2500000000000001,0.5397646581456685
spaCy,0.30000000000000016,0.2600000000000001,0.5397646581456685
spaCy,0.30000000000000016,0.27000000000000013,0.5397646581456685
spaCy,0.30000000000000016,0.28000000000000014,0.5309292043448991
spaCy,0.30000000000000016,0.29000000000000015,0.5309292043448991
spaCy,0.30000000000000016,0.30000000000000016,0.49742318383292017
spaCy,0.30000000000000016,0.31000000000000016,0.49742318383292017
spaCy,0.30000000000000016,0.3200000000000002,0.49742318383292017
spaCy,0.30000000000000016,0.3300000000000002,0.48796954679307625
spaCy,0.30000000000000016,0.3400000000000002,0.48641509433962266
spaCy,0.30000000000000016,0.3500000000000002,0.4762305048902988
spaCy,0.30000000000000016,0.3600000000000002,0.4657489662531679
spaCy,0.30000000000000016,0.3700000000000002,0.4657489662531679
spaCy,0.30000000000000016,0.3800000000000002,0.4574149659863946
spaCy,0.30000000000000016,0.39000000000000024,0.4574149659863946
spaCy,0.30000000000000016,0.40000000000000024,0.4600825082508251
spaCy,0.30000000000000016,0.41000000000000025,0.4600825082508251
spaCy,0.30000000000000016,0.42000000000000026,0.4370789362600253
spaCy,0.30000000000000016,0.43000000000000027,0.424957264957265
spaCy,0.30000000000000016,0.4400000000000003,0.41238095238095235
spaCy,0.30000000000000016,0.4500000000000003,0.3993154892496709
spaCy,0.30000000000000016,0.4600000000000003,0.3857231864708501
spaCy,0.30000000000000016,0.4700000000000003,0.3857231864708501
spaCy,0.30000000000000016,0.4800000000000003,0.3857231864708501
spaCy,0.30000000000000016,0.4900000000000003,0.3857231864708501
spaCy,0.31000000000000016,0.15,0.5568493150684931
spaCy,0.31000000000000016,0.16,0.5568493150684931
spaCy,0.31000000000000016,0.17,0.5668261429130994
spaCy,0.31000000000000016,0.18000000000000002,0.5580298786181139
spaCy,0.31000000000000016,0.19000000000000003,0.5580298786181139
spaCy,0.31000000000000016,0.20000000000000004,0.5501283526599982
spaCy,0.31000000000000016,0.21000000000000005,0.5383665716999051
spaCy,0.31000000000000016,0.22000000000000006,0.5399948559670782
spaCy,0.31000000000000016,0.23000000000000007,0.5399948559670782
spaCy,0.31000000000000016,0.24000000000000007,0.5399948559670782
spaCy,0.31000000000000016,0.2500000000000001,0.5397646581456685
spaCy,0.31000000000000016,0.2600000000000001,0.5397646581456685
spaCy,0.31000000000000016,0.27000000000000013,0.5397646581456685
spaCy,0.31000000000000016,0.28000000000000014,0.5309292043448991
spaCy,0.31000000000000016,0.29000000000000015,0.5309292043448991
spaCy,0.31000000000000016,0.30000000000000016,0.49742318383292017
spaCy,0.31000000000000016,0.31000000000000016,0.49742318383292017
spaCy,0.31000000000000016,0.3200000000000002,0.49742318383292017
spaCy,0.31000000000000016,0.3300000000000002,0.48796954679307625
spaCy,0.31000000000000016,0.3400000000000002,0.48641509433962266
spaCy,0.31000000000000016,0.3500000000000002,0.4762305048902988
spaCy,0.31000000000000016,0.3600000000000002,0.4657489662531679
spaCy,0.31000000000000016,0.3700000000000002,0.4657489662531679
spaCy,0.31000000000000016,0.3800000000000002,0.4574149659863946
spaCy,0.31000000000000016,0.39000000000000024,0.4574149659863946
spaCy,0.31000000000000016,0.40000000000000024,0.4600825082508251
spaCy,0.31000000000000016,0.41000000000000025,0.4600825082508251
spaCy,0.31000000000000016,0.42000000000000026,0.4370789362600253
spaCy,0.31000000000000016,0.43000000000000027,0.424957264957265
spaCy,0.31000000000000016,0.4400000000000003,0.41238095238095235
spaCy,0.31000000000000016,0.4500000000000003,0.3993154892496709
spaCy,0.31000000000000016,0.4600000000000003,0.3857231864708501
spaCy,0.31000000000000016,0.4700000000000003,0.3857231864708501
spaCy,0.31000000000000016,0.4800000000000003,0.3857231864708501
spaCy,0.31000000000000016,0.4900000000000003,0.3857231864708501
spaCy,0.3200000000000002,0.15,0.5568493150684931
spaCy,0.3200000000000002,0.16,0.5568493150684931
spaCy,0.3200000000000002,0.17,0.5668261429130994
spaCy,0.3200000000000002,0.18000000000000002,0.5580298786181139
spaCy,0.3200000000000002,0.19000000000000003,0.5580298786181139
spaCy,0.3200000000000002,0.20000000000000004,0.5501283526599982
spaCy,0.3200000000000002,0.21000000000000005,0.5383665716999051
spaCy,0.3200000000000002,0.22000000000000006,0.5399948559670782
spaCy,0.3200000000000002,0.23000000000000007,0.5399948559670782
spaCy,0.3200000000000002,0.24000000000000007,0.5399948559670782
spaCy,0.3200000000000002,0.2500000000000001,0.5397646581456685
spaCy,0.3200000000000002,0.2600000000000001,0.5397646581456685
spaCy,0.3200000000000002,0.27000000000000013,0.5397646581456685
spaCy,0.3200000000000002,0.28000000000000014,0.5309292043448991
spaCy,0.3200000000000002,0.29000000000000015,0.5309292043448991
spaCy,0.3200000000000002,0.30000000000000016,0.49742318383292017
spaCy,0.3200000000000002,0.31000000000000016,0.49742318383292017
spaCy,0.3200000000000002,0.3200000000000002,0.49742318383292017
spaCy,0.3200000000000002,0.3300000000000002,0.48796954679307625
spaCy,0.3200000000000002,0.3400000000000002,0.48641509433962266
spaCy,0.3200000000000002,0.3500000000000002,0.4762305048902988
spaCy,0.3200000000000002,0.3600000000000002,0.4657489662531679
spaCy,0.3200000000000002,0.3700000000000002,0.4657489662531679
spaCy,0.3200000000000002,0.3800000000000002,0.4574149659863946
spaCy,0.3200000000000002,0.39000000000000024,0.4574149659863946
spaCy,0.3200000000000002,0.40000000000000024,0.4600825082508251
spaCy,0.3200000000000002,0.41000000000000025,0.4600825082508251
